t-SNE Feature 1,t-SNE Feature 2,cluster
29.295116,51.62544,4
-52.41844,13.859337,5
9.540327,10.961995,6
-28.250921,-47.255417,10
-26.738894,4.6126018,11
-18.01097,18.58042,11
-2.132665,-27.298685,2
52.732094,20.495514,7
-9.95742,-30.253885,2
27.599403,-41.86524,8
10.6839075,-68.8417,2
-64.053566,14.709569,5
71.889565,-24.72702,1
-60.816948,-19.294819,9
-48.37002,-23.011942,9
32.311207,37.378353,4
24.585882,-45.416,8
-48.191032,7.9654818,5
-25.427013,-61.596558,10
38.68355,-12.829869,12
-2.0070872,47.703106,0
35.979095,-10.299118,12
3.0992038,-14.810675,2
-0.06424168,58.688377,0
1.6023749,-17.680702,2
-47.75187,11.772891,5
-50.111347,-23.41722,9
4.0271745,23.6484,6
59.40571,12.749241,7
32.739162,-6.5171437,12
-64.861694,15.993639,5
-60.178062,6.513142,5
-16.337132,6.3191557,11
-26.246891,21.24183,11
71.889565,-24.72702,1
1.9353055,-49.049057,2
-11.01666,-19.97902,2
-73.001724,48.50828,3
15.859135,25.736568,6
-48.69746,17.289381,5
-21.56186,-68.26476,10
-19.84033,-38.88341,10
20.10867,20.98427,6
-22.88345,21.12431,11
71.889565,-24.72702,1
35.840244,-2.1354973,12
-1.0424676,-47.798622,2
22.882315,86.49285,3
-16.213903,-48.599464,10
21.626186,-9.579602,12
49.47303,20.67489,7
59.416843,15.671771,7
-27.426125,87.02952,3
-38.613422,-49.785404,10
34.258545,-46.754986,8
-44.835575,-13.480629,9
-64.723305,17.46805,5
71.889565,-24.72702,1
37.332916,-5.4258947,12
-44.044395,11.01276,5
64.42534,17.929953,7
-16.962822,1.7847922,11
-54.454784,20.222984,5
-47.014313,-25.714222,9
-52.791233,15.938401,5
-55.77764,9.901926,5
-42.618835,-11.527787,9
-61.877262,-17.857216,9
-13.72616,9.111075,11
7.5518384,25.457016,6
33.732742,-40.43778,8
-19.12772,1.5370309,11
63.059944,19.396267,7
50.930183,19.481733,7
-19.879383,-37.428486,10
65.23577,13.447779,7
-43.474834,-13.954509,9
-6.3893924,-13.014931,2
11.125218,18.580229,6
-64.814384,18.264524,5
71.889565,-24.72702,1
71.889565,-24.72702,1
32.123814,0.98873967,12
56.19261,23.895416,7
-28.535364,-43.903587,10
-44.839035,-16.654644,9
37.816692,-4.031381,12
-1.0613555,90.75868,3
-2.0092342,-59.852177,2
-17.50654,-52.22191,10
0.6184715,-48.487003,2
71.889565,-24.72702,1
0.85571754,-14.7302065,2
33.764854,-10.725522,12
-39.275692,-46.813198,10
45.98578,15.15389,7
1.4428264,-24.683517,2
8.421059,-69.56272,2
5.8630204,-46.653187,2
-27.140793,-47.21151,10
36.725574,-6.3369513,12
34.15739,-36.887787,8
27.360722,-9.940263,12
71.889565,-24.72702,1
-40.152542,69.920204,3
-2.759757,-16.637754,2
33.31585,42.08365,4
22.882315,86.49285,3
-14.465056,16.575438,11
71.889565,-24.72702,1
-4.992939,-26.707584,2
-49.741142,-17.714334,9
39.01581,-46.503185,8
-43.99537,11.060806,5
57.09334,11.741643,7
-14.309922,11.457227,11
20.08571,-8.678694,12
8.768998,9.7633705,6
-15.030162,54.594463,0
-29.204977,-45.395992,10
43.046547,-53.546436,8
62.49469,19.11605,7
22.42779,50.768417,4
-41.787086,-21.4022,9
1.8107196,-21.562714,2
5.312425,-43.685383,2
5.7594557,-53.7008,2
-23.128609,13.6629305,11
50.555763,12.792532,7
-44.78819,48.407074,3
24.242548,-12.679256,12
52.55385,20.680876,7
-26.752493,-62.275177,10
-40.801548,-49.03569,10
-30.73229,-45.747536,10
-2.394815,-54.480183,2
53.517933,20.199198,7
71.889565,-24.72702,1
-12.007163,45.746487,0
-6.565031,-24.604755,2
-87.6857,-20.03765,3
-55.08672,5.710587,5
-59.137833,65.95846,3
-1.3105482,-15.189507,2
65.03457,12.505422,7
71.889565,-24.72702,1
27.289192,57.83179,4
-31.009918,-41.01898,10
11.927894,27.719187,6
-58.937195,7.2417545,5
8.684666,-53.650043,2
-62.170746,19.69877,5
-25.169298,-61.213135,10
48.119976,12.01014,7
-11.212576,-15.298896,2
-73.001724,48.50828,3
3.3367276,-63.6212,2
-47.339035,-25.1474,9
51.187767,9.968777,7
37.111168,-44.589157,8
-29.856052,11.125751,11
-50.083767,10.92962,5
-42.506176,-18.269064,9
-56.29457,12.643931,5
2.4926233,-16.104324,2
-50.522068,8.357308,5
-44.450626,-20.605106,9
-5.5125875,-11.71917,2
-26.404783,-62.857162,10
71.889565,-24.72702,1
38.368298,-42.747578,8
11.634321,17.712845,6
10.17843,10.081572,6
10.121587,-67.9656,2
26.919222,-52.777275,8
-16.689053,5.0408053,11
-13.262118,-48.5704,10
-87.6857,-20.03765,3
71.889565,-24.72702,1
-27.426125,87.02952,3
-17.031303,49.90679,0
1.3871535,-24.910444,2
29.786985,-10.005513,12
-9.503838,-23.705887,2
-58.57578,19.92294,5
5.9447775,-16.89479,2
71.889565,-24.72702,1
-93.98991,15.488328,3
-0.56010956,-15.950802,2
-18.835835,-35.256428,10
-1.8321687,-55.437767,2
28.217468,-44.19583,8
-63.104225,15.474963,5
-1.8569484,-22.736652,2
-5.420057,-16.799421,2
0.08572558,52.23766,0
24.413797,-42.920296,8
-22.60294,1.4203007,11
1.2072275,51.108986,0
-45.15764,-23.452696,9
31.845997,0.015731767,12
37.321697,50.332478,4
57.213932,23.59721,7
2.9358387,-65.12758,2
-49.963566,10.139823,5
-8.561355,62.25346,0
41.00815,-51.99622,8
22.882315,86.49285,3
-21.122862,-64.84992,10
2.595203,-49.553474,2
36.44111,-57.41024,8
71.889565,-24.72702,1
-73.001724,48.50828,3
-18.064264,47.642727,0
-27.426125,87.02952,3
23.351051,-7.459741,12
5.75031,-15.873541,2
-33.565037,-40.81754,10
-87.6857,-20.03765,3
-0.64751697,-20.430681,2
-45.320415,-30.47623,9
-62.228184,8.346867,5
53.376495,10.558224,7
22.882315,86.49285,3
42.48185,-46.298805,8
40.36309,-40.79091,8
36.76149,42.259453,4
-65.228035,8.317982,5
-57.147743,-26.767126,9
-44.73801,-12.430423,9
37.37553,-5.713552,12
34.008663,-52.779564,8
-40.388912,-50.52921,10
-22.839275,-66.27567,10
-15.955407,-20.783752,2
38.97955,-4.573534,12
39.978935,47.20336,4
-93.98991,15.488328,3
3.1835754,21.993843,6
7.5795035,25.847692,6
22.882315,86.49285,3
22.882315,86.49285,3
-40.152542,69.920204,3
-33.99487,-39.332325,10
-39.01254,-51.14337,10
15.364375,15.592589,6
16.918135,13.649637,6
47.805843,17.314894,7
0.6173908,-26.5688,2
71.889565,-24.72702,1
-50.694927,10.107124,5
27.008305,54.96429,4
-24.980968,-59.46382,10
54.711777,20.924904,7
31.042923,-4.9638186,12
8.8184805,10.368004,6
-1.3158511,-27.68273,2
0.31631774,-48.084805,2
71.889565,-24.72702,1
-9.161586,59.525368,0
-44.78819,48.407074,3
-19.765537,2.5423908,11
-1.0613555,90.75868,3
71.889565,-24.72702,1
32.452805,-12.392085,12
-15.919204,1.6398143,11
-61.615944,17.053967,5
56.415886,23.859467,7
-9.876157,45.559723,0
30.296648,-54.479134,8
-44.43511,-18.45151,9
32.109215,-10.260895,12
-47.232216,-26.049225,9
34.626278,-16.139067,12
34.656326,-12.454016,12
-23.143543,-62.657547,10
57.31908,11.657543,7
-8.325291,52.848267,0
-13.161481,8.3694515,11
0.20123783,-20.446508,2
30.3202,50.46158,4
-42.749027,-14.287067,9
-47.01975,9.632597,5
51.732098,9.685406,7
-4.358981,51.070854,0
46.532867,10.039656,7
-53.299313,-27.893177,9
-14.162895,45.502007,0
41.079826,-53.849243,8
27.194437,47.66419,4
-26.315104,9.418995,11
-4.0191894,-18.936304,2
0.11400597,58.089344,0
38.959114,-57.61105,8
-22.285213,-63.21569,10
35.93632,44.186222,4
-30.345741,13.096124,11
1.2049097,16.510298,6
-59.447285,-15.763414,9
-1.8050587,-29.13281,2
-49.2376,6.6751647,5
4.962397,-43.62627,2
71.889565,-24.72702,1
33.405724,55.753056,4
9.132246,16.969482,6
7.934681,-56.20173,2
-2.9168086,46.870514,0
8.358012,8.514011,6
-1.0376865,-19.90422,2
27.534573,-1.8051761,12
34.611336,50.425808,4
34.396908,57.35213,4
26.96892,-8.94676,12
2.8108194,-54.228462,2
41.17214,-55.309216,8
-5.8081036,-16.091835,2
56.767334,12.880466,7
71.889565,-24.72702,1
-5.1920133,-13.111138,2
-44.04344,-16.812416,9
-40.152542,69.920204,3
-25.032423,20.279037,11
30.97778,-46.20904,8
-3.3190217,-11.519125,2
57.568417,23.50609,7
-28.411327,9.640231,11
-9.790308,52.422787,0
-19.487265,-64.44896,10
63.00902,6.9388914,7
-41.887096,-23.92119,9
-93.98991,15.488328,3
3.4935226,17.628254,6
-28.993343,-47.265198,10
-20.026648,12.401879,11
-40.152542,69.920204,3
50.803608,20.383785,7
28.935493,-56.024673,8
24.79895,-7.1240473,12
71.889565,-24.72702,1
59.554016,24.651289,7
30.7135,-2.640963,12
10.374708,-70.21518,2
9.414787,-66.56118,2
-58.967796,-21.453188,9
-23.031406,5.590131,11
8.523281,-56.52749,2
3.2788236,-16.563814,2
33.85646,-51.773094,8
-2.9776144,51.373573,0
-73.001724,48.50828,3
37.059612,-46.859203,8
25.653341,-8.006774,12
-54.634563,-23.286419,9
34.888638,38.347755,4
-56.850555,-15.366484,9
66.492775,10.645345,7
-87.6857,-20.03765,3
21.143063,48.41901,4
-22.969591,22.031113,11
4.1237946,-64.96368,2
-51.750957,-18.28321,9
21.890678,43.538044,4
20.991762,48.50132,4
71.889565,-24.72702,1
-28.643251,-47.039257,10
-73.001724,48.50828,3
0.24254806,-18.158075,2
3.9367862,9.32731,6
23.235277,-9.530688,12
19.00178,11.603832,6
-65.31169,15.803671,5
-20.391346,3.7094464,11
26.156036,46.537605,4
30.699903,38.69041,4
-30.073257,-47.54106,10
26.2482,42.609394,4
-60.097515,13.688863,5
21.480045,20.470943,6
71.889565,-24.72702,1
56.25791,10.0637245,7
33.829067,-10.102513,12
19.831383,-8.632345,12
-58.83134,22.455841,5
-20.20939,-62.462578,10
-1.0613555,90.75868,3
-31.672836,-47.201397,10
52.115353,14.864582,7
0.7167228,49.386562,0
58.68069,22.759542,7
-23.4945,21.480001,11
16.272425,14.408462,6
33.829876,-51.75084,8
-15.167225,60.81271,0
-73.001724,48.50828,3
42.58081,-52.148235,8
-45.85399,-15.999995,9
9.114141,-67.619156,2
37.861256,-14.006033,12
-4.7742443,60.471264,0
26.778193,-39.875763,8
27.280687,57.919777,4
-12.633041,-20.519617,2
0.61430395,-28.337261,2
35.128345,-1.862318,12
23.462467,44.88283,4
32.315987,42.311333,4
35.127594,-53.5441,8
-1.237793,54.373333,0
38.928852,47.90492,4
-4.5299726,53.218437,0
27.223606,45.1344,4
36.39972,37.940075,4
33.08369,-2.5169241,12
31.75681,-4.0817037,12
-49.77522,18.100046,5
71.889565,-24.72702,1
-87.6857,-20.03765,3
32.20185,40.69667,4
-6.1969957,57.825413,0
-73.001724,48.50828,3
25.011105,-51.061905,8
-17.609089,-49.52191,10
-32.965206,-39.086155,10
-18.415148,-36.108585,10
36.949196,-57.437897,8
-43.102146,-24.979027,9
-93.98991,15.488328,3
32.07672,55.857574,4
-4.7828503,58.526447,0
71.889565,-24.72702,1
62.95766,20.332985,7
-48.134907,7.874658,5
-17.01001,50.38615,0
-5.333357,56.199165,0
-51.427242,7.2266207,5
-93.98991,15.488328,3
-24.847092,13.659199,11
-6.0943804,48.763927,0
-49.737762,13.178187,5
11.698585,17.36707,6
71.889565,-24.72702,1
-25.447807,20.29478,11
-14.60006,-18.505957,2
-46.6628,-22.212797,9
29.68169,57.838238,4
37.07735,-44.437077,8
-14.24222,-52.531174,10
12.207067,13.47427,6
8.571416,-52.99688,2
-44.78819,48.407074,3
5.4950004,-48.000774,2
2.5543628,-46.95885,2
-59.137833,65.95846,3
8.433296,7.7444925,6
-52.66467,-25.204348,9
71.889565,-24.72702,1
41.352215,-45.38601,8
-23.928278,20.37147,11
40.975716,-52.1147,8
-19.945389,-38.31523,10
-15.473812,-24.118385,2
10.00006,20.555899,6
-25.546688,6.002536,11
-55.115376,10.413469,5
-0.24806063,55.403996,0
-13.209513,-18.282665,2
71.889565,-24.72702,1
2.2166922,-63.78601,2
2.5989926,-65.73692,2
-3.004971,60.92746,0
-11.7474375,44.95345,0
29.44044,-10.559571,12
27.908218,-51.91957,8
71.889565,-24.72702,1
33.053547,-3.2147295,12
-59.137833,65.95846,3
-87.6857,-20.03765,3
-93.98991,15.488328,3
-51.005962,-19.05059,9
31.515533,45.772495,4
38.655174,-40.436127,8
-1.0613555,90.75868,3
71.889565,-24.72702,1
64.76044,8.479899,7
12.481827,15.560027,6
-73.001724,48.50828,3
-0.96571684,58.352833,0
-46.228123,-18.005262,9
-46.799896,-21.394081,9
1.0855749,-56.29022,2
-4.647781,50.3699,0
0.51504856,-62.968277,2
21.843798,18.528912,6
-65.238266,14.538921,5
-15.003789,49.088173,0
-30.328074,-49.0772,10
6.9067802,-55.31004,2
71.889565,-24.72702,1
22.216366,51.260494,4
22.882315,86.49285,3
71.889565,-24.72702,1
-59.549988,-17.484331,9
-16.635944,14.104092,11
23.740559,52.829002,4
28.585905,-15.171222,12
-16.67567,-20.77699,2
23.785685,-46.25652,8
-58.298847,23.880835,5
39.962597,-56.03815,8
29.854084,-1.5636296,12
-0.45837232,-23.440403,2
-11.38532,45.00084,0
64.45283,14.744896,7
24.47829,54.421925,4
0.6751449,51.90917,0
-26.40142,-58.988914,10
47.063995,19.396006,7
48.181995,10.097954,7
-2.8428774,-52.559002,2
-87.6857,-20.03765,3
71.889565,-24.72702,1
-47.477894,15.263152,5
8.769084,14.98397,6
-20.123425,8.345691,11
-30.120039,10.344798,11
-19.753445,-63.317417,10
-27.426125,87.02952,3
-37.00101,-47.857967,10
71.889565,-24.72702,1
27.783596,58.24124,4
-53.88305,15.421374,5
-45.64508,-10.265459,9
-40.152542,69.920204,3
2.9313626,9.222123,6
-28.01577,-49.21835,10
35.08923,48.652016,4
4.923866,-44.56684,2
71.889565,-24.72702,1
71.889565,-24.72702,1
-14.54328,-21.435415,2
29.408895,-12.268144,12
29.348654,-51.869873,8
1.7184274,21.361462,6
-18.098381,4.4021006,11
-44.78819,48.407074,3
-38.130024,-51.25502,10
10.07464,20.271963,6
-63.50033,13.144742,5
47.673794,11.94663,7
2.6402874,8.562233,6
-0.8425003,-73.85427,2
-24.794476,16.839605,11
-13.249301,42.59012,0
-47.534443,15.083858,5
63.13636,11.422951,7
-40.152542,69.920204,3
-58.845943,-19.462574,9
71.889565,-24.72702,1
41.188694,-54.87919,8
-39.690506,-50.07427,10
-44.78819,48.407074,3
30.69387,51.620583,4
-13.573501,8.56649,11
36.191635,-14.651321,12
-48.292572,10.087321,5
71.889565,-24.72702,1
-52.912434,-13.258613,9
34.03292,-6.4575562,12
-87.6857,-20.03765,3
-20.032316,23.975441,11
3.0412917,-43.287727,2
40.605362,-41.338146,8
-59.342506,10.090969,5
12.279185,10.293705,6
-17.692379,47.28198,0
-12.344278,-22.491732,2
6.5620384,-54.649837,2
-19.414703,11.994509,11
58.17646,12.306707,7
0.5187569,-28.526627,2
13.306544,26.548418,6
-65.2993,12.194937,5
-27.426125,87.02952,3
3.2093358,15.882077,6
-12.956622,-22.397652,2
4.1406946,-63.09501,2
-73.001724,48.50828,3
-18.432646,-67.1839,10
21.80296,18.469196,6
-4.428828,-51.115982,10
71.889565,-24.72702,1
-11.206487,-16.300865,2
3.769238,-45.82454,2
-46.438942,16.720423,5
38.882587,-52.80046,8
-52.28647,-14.56655,9
-0.4233982,-13.74082,2
-14.592947,61.021008,0
-47.30649,-25.024986,9
48.17582,17.822643,7
71.889565,-24.72702,1
-0.87511146,-46.33202,2
63.69219,21.626926,7
27.858446,46.65027,4
19.926722,19.008965,6
71.889565,-24.72702,1
-2.6123135,-56.126286,2
22.882315,86.49285,3
34.620888,-47.418995,8
65.53359,17.834965,7
-42.01463,-25.697206,9
6.9870086,17.289906,6
-14.000706,60.730186,0
-58.29759,-15.128855,9
71.889565,-24.72702,1
-16.25439,15.95302,11
26.460447,-43.395256,8
60.36959,23.00721,7
-53.35036,19.763538,5
71.889565,-24.72702,1
-1.4498179,59.629166,0
-55.595295,-28.975218,9
0.08270968,-24.29673,2
-23.735224,3.1526742,11
-57.441887,-17.483948,9
30.073587,-40.28035,8
-87.6857,-20.03765,3
-87.6857,-20.03765,3
-2.793408,-31.112135,2
1.8414149,-62.841473,2
13.5924015,18.29868,6
-31.945137,-48.92435,10
71.889565,-24.72702,1
27.502848,-53.443657,8
36.427372,41.911808,4
-73.001724,48.50828,3
-0.10781541,-18.12049,2
-27.426125,87.02952,3
31.089537,-13.541574,12
1.319968,-54.30971,2
25.918882,-9.866417,12
-13.248952,60.82724,0
15.137375,13.032785,6
29.206661,-43.58826,8
37.827404,41.139965,4
33.9529,-48.184322,8
-23.937437,2.9046147,11
2.0787432,-55.890182,2
-7.0124154,-22.416508,2
-3.7119708,-26.54409,2
6.4848495,22.13658,6
-44.78819,48.407074,3
1.2567934,-46.865677,2
-3.5665674,-18.31995,2
30.655724,-45.54515,8
36.195404,-8.477828,12
61.162186,6.81555,7
30.292583,50.057285,4
35.476486,-40.504494,8
-93.98991,15.488328,3
4.0763683,51.85535,0
-13.62142,54.044743,0
-1.8922483,-15.902138,2
-11.63759,-25.280172,2
32.715755,-54.947918,8
55.53391,19.052206,7
-44.78819,48.407074,3
-60.184155,6.318625,5
37.601254,46.220192,4
-3.2588356,-59.148224,2
27.0452,45.59114,4
-21.82949,19.285526,11
59.359043,8.871279,7
31.751032,-16.138462,12
-44.78819,48.407074,3
63.679302,8.061347,7
62.230335,20.846577,7
-44.78819,48.407074,3
19.44692,23.502474,6
16.358261,14.82415,6
18.546816,21.154892,6
50.704502,20.13515,7
71.889565,-24.72702,1
-45.14825,10.70107,5
-11.108226,61.913345,0
6.02274,-45.408592,2
71.889565,-24.72702,1
-50.02787,11.707848,5
10.136973,20.21094,6
-61.345493,-20.112629,9
-19.546259,11.130581,11
-18.00533,22.828543,11
-73.001724,48.50828,3
59.35356,10.895358,7
-2.6375535,-60.72098,2
71.889565,-24.72702,1
-18.657656,-67.96494,10
71.889565,-24.72702,1
-50.27588,13.291054,5
13.702281,18.220722,6
31.401957,-4.4518113,12
25.19348,46.909466,4
28.220959,-40.473618,8
71.889565,-24.72702,1
22.164108,53.82454,4
-44.78819,48.407074,3
8.30943,24.473604,6
2.5696392,-45.652668,2
12.67108,15.503008,6
34.272808,-36.874992,8
-68.0206,9.266356,5
-11.798524,43.121296,0
-58.09734,19.01157,5
30.23234,-37.187614,8
38.453625,48.348923,4
47.402092,19.408913,7
71.889565,-24.72702,1
-9.213841,59.662216,0
9.762224,-68.07365,2
-61.870438,20.16364,5
-20.340776,22.409111,11
12.263024,11.893834,6
-46.88403,9.090671,5
-55.708267,22.829447,5
27.868004,53.61365,4
-14.578318,-51.735092,10
2.430159,17.503706,6
-47.471306,8.806852,5
-6.5667205,-25.849266,2
24.448057,49.485325,4
35.57724,-11.703329,12
-57.714455,11.159162,5
21.139174,-6.841611,12
71.889565,-24.72702,1
40.752678,-51.05102,8
22.882315,86.49285,3
-15.998173,53.63439,0
-41.896877,-21.446222,9
33.80144,-16.093487,12
-59.137833,65.95846,3
32.06693,-12.382892,12
-9.358277,-17.094486,2
53.62039,22.525547,7
5.073525,-54.792416,2
-40.74187,-13.123461,9
-59.12714,7.8545485,5
28.695665,44.055504,4
-21.41128,15.046707,11
51.00845,13.522305,7
-53.970074,-24.453598,9
24.385683,49.859116,4
-61.37635,8.424973,5
-45.230007,-23.42919,9
-62.560215,20.602827,5
-52.454716,-24.68101,9
-59.137833,65.95846,3
22.146246,44.399235,4
-1.0613555,90.75868,3
-46.27434,18.153662,5
26.130253,42.6339,4
-25.451056,20.148806,11
0.97479,-63.87914,2
-29.45888,-46.108814,10
71.889565,-24.72702,1
-93.98991,15.488328,3
-45.463306,13.724104,5
19.586401,22.04483,6
-64.65875,15.5446,5
-15.785532,53.29775,0
-4.9122663,-56.37578,2
2.4056041,19.967638,6
71.889565,-24.72702,1
-12.361539,-50.54036,10
1.5459857,-19.682108,2
-50.30046,16.014114,5
-56.337345,-20.605862,9
71.889565,-24.72702,1
2.4037132,-56.597656,2
-11.414664,-21.44309,2
-67.58746,7.827474,5
71.889565,-24.72702,1
-73.001724,48.50828,3
0.8042463,15.725942,6
-87.6857,-20.03765,3
29.890337,-43.64721,8
16.7864,12.478088,6
-54.201923,23.523712,5
71.889565,-24.72702,1
71.889565,-24.72702,1
71.889565,-24.72702,1
-49.30071,12.963226,5
23.570261,45.600468,4
-9.304552,-19.722118,2
8.638483,-68.216415,2
-4.8885818,-18.10487,2
-43.570446,-17.613552,9
41.47748,43.843502,4
30.722889,-40.349224,8
20.813448,17.991499,6
-28.10176,-62.47517,10
-1.1312428,46.157307,0
-87.6857,-20.03765,3
-3.8153343,-19.73643,2
-38.040146,-49.459175,10
28.82003,-55.434776,8
-15.327471,5.103705,11
-4.725754,50.77968,0
-57.212975,24.190748,5
-53.832184,-23.879362,9
-27.426125,87.02952,3
-5.626532,54.49238,0
45.05906,12.153234,7
-45.644722,-12.545977,9
22.882315,86.49285,3
37.75402,-39.268955,8
-57.87144,20.376522,5
71.889565,-24.72702,1
-14.120764,11.1264715,11
31.544916,43.952663,4
3.9614723,-48.71918,2
-26.081272,22.709742,11
71.889565,-24.72702,1
-15.329081,9.951193,11
-2.197204,-18.108086,2
-44.65974,9.416705,5
-12.820324,14.155469,11
39.350636,-39.635582,8
41.38812,46.201496,4
36.921852,54.66653,4
27.865063,-51.925465,8
-53.113823,20.141962,5
-54.13762,22.210438,5
-43.76299,-26.85357,9
-49.530907,-22.630745,9
25.63745,-53.625713,8
-64.79817,17.838802,5
-87.6857,-20.03765,3
-38.211357,-46.879406,10
38.561237,48.052895,4
35.98279,-37.741463,8
-56.319183,7.054028,5
-87.6857,-20.03765,3
26.56427,52.90119,4
-27.834381,-45.734642,10
-4.825606,-30.585167,2
-37.616386,-49.584522,10
0.6950269,-64.680084,2
28.777182,55.85652,4
-27.426125,87.02952,3
65.11287,11.962704,7
37.947365,41.188503,4
-54.731937,-17.408932,9
-6.113299,-22.173801,2
-54.97633,-22.990196,9
71.889565,-24.72702,1
-44.78819,48.407074,3
-87.6857,-20.03765,3
-11.177265,46.64351,0
-11.187238,44.305504,0
-87.6857,-20.03765,3
-2.2875686,-19.09025,2
-46.55123,-27.434336,9
37.580433,-39.08933,8
38.85284,47.21941,4
71.889565,-24.72702,1
57.80062,21.567575,7
-8.712739,-21.949678,2
39.7701,-52.078564,8
62.67461,13.779799,7
-51.64569,-22.152641,9
71.889565,-24.72702,1
22.882315,86.49285,3
-4.325611,50.063995,0
17.494852,22.509304,6
10.629038,-68.92557,2
-7.456603,-25.085752,2
-39.047977,-51.09827,10
8.394919,25.581953,6
58.500294,10.395604,7
71.889565,-24.72702,1
3.1063917,-13.713234,2
34.682346,41.23753,4
71.889565,-24.72702,1
28.321505,-13.202184,12
-28.332373,10.75338,11
0.35552675,-23.207558,2
42.228916,-50.587334,8
-41.919945,-13.107559,9
71.889565,-24.72702,1
-1.0613555,90.75868,3
33.793125,-11.73836,12
4.291134,11.967418,6
-73.001724,48.50828,3
22.519657,49.371128,4
-2.4032295,-20.668262,2
-5.0993614,-21.395376,2
22.228874,53.60396,4
71.889565,-24.72702,1
-18.406631,16.277508,11
-65.110886,7.632241,5
-3.6804018,-24.297787,2
42.191006,-50.73228,8
33.272816,44.776924,4
-17.61855,-64.72039,10
39.204136,42.845993,4
-59.127964,-24.596706,9
71.889565,-24.72702,1
17.464762,25.840958,6
-8.964743,-30.507845,2
-24.14287,18.745594,11
47.879738,20.743576,7
-1.3979119,-52.03441,2
-27.426125,87.02952,3
19.745522,17.3465,6
-9.321147,48.40158,0
11.830884,28.30739,6
-23.061298,-67.739075,10
71.889565,-24.72702,1
-9.817506,45.07352,0
-19.319078,2.6771529,11
-2.6556025,-60.31871,2
71.889565,-24.72702,1
-3.9286358,48.376324,0
-12.702552,-52.407463,10
-27.352993,5.5600443,11
31.847,49.864304,4
49.77649,10.529025,7
9.005667,11.344468,6
-61.910133,16.017574,5
3.368168,-24.668787,2
58.18619,10.6313305,7
-49.839016,-28.909424,9
0.08396401,58.46744,0
21.538786,-8.640348,12
-24.556902,13.657017,11
-8.759517,-24.667305,2
-93.98991,15.488328,3
71.889565,-24.72702,1
-20.881659,-65.46987,10
32.938194,56.091717,4
-46.887447,8.444311,5
33.779522,-42.587906,8
-15.616437,49.56756,0
-50.53313,14.887341,5
-93.98991,15.488328,3
-50.979507,-13.205435,9
-13.337145,50.99119,0
-2.6253,-10.962076,2
-22.983727,-68.21625,10
47.818832,20.730135,7
-1.9212452,-52.485622,2
15.610098,25.347092,6
-4.9193964,-57.193214,2
1.2942353,-73.95028,2
-13.090592,5.9880958,11
-39.336563,-47.76071,10
0.49110666,-45.380905,2
-47.621384,-20.398994,9
36.72861,50.40733,4
71.889565,-24.72702,1
2.5051942,-18.61038,2
11.044552,20.377068,6
35.712914,45.8658,4
71.889565,-24.72702,1
-1.2377282,-21.472761,2
62.85974,21.987309,7
31.273182,48.098972,4
-73.001724,48.50828,3
-6.8787756,54.489273,0
-25.713495,-61.480003,10
-52.925697,-26.127245,9
-47.008953,8.8358,5
8.808068,16.373156,6
28.799158,57.91648,4
27.340796,-53.144527,8
9.1529665,6.7518544,6
58.541615,10.417841,7
71.889565,-24.72702,1
9.347152,-68.67507,2
38.322205,-57.75029,8
0.44928643,-21.863548,2
-14.503729,53.934795,0
0.87403417,53.32483,0
71.889565,-24.72702,1
-27.426125,87.02952,3
13.180656,27.575005,6
29.262064,-43.681942,8
-56.26878,8.399587,5
27.248558,-4.2760515,12
-59.137833,65.95846,3
-7.935232,-19.191181,2
71.889565,-24.72702,1
-59.137833,65.95846,3
-56.970467,11.815902,5
-24.906841,-59.316044,10
-32.14802,-39.88059,10
6.909095,6.7122746,6
1.6274921,-54.163116,2
-48.605316,13.382256,5
-26.113647,7.9028225,11
-61.112343,-20.338652,9
-13.312834,16.303295,11
-20.83431,-64.32985,10
61.412556,5.973852,7
4.214877,-57.458534,2
27.627901,-49.430866,8
71.889565,-24.72702,1
34.555458,38.694088,4
-46.3001,12.703404,5
-28.520271,16.984211,11
34.014893,-47.56048,8
30.946238,-9.343389,12
71.889565,-24.72702,1
-11.335497,11.862431,11
16.302467,15.079998,6
33.394512,55.905144,4
1.2506948,-62.93019,2
60.072567,7.6952724,7
-49.492153,6.495784,5
0.2784387,-56.374146,2
-58.326096,-21.59373,9
-23.219995,5.4838643,11
-27.445148,-60.54768,10
26.442125,55.80166,4
21.847013,18.736353,6
0.98032486,52.994553,0
-16.647095,18.602362,11
-18.960371,-36.944035,10
62.623577,5.0574884,7
21.670626,16.546902,6
51.986465,14.510148,7
-20.5447,20.017809,11
60.966797,9.428705,7
-58.839153,4.674794,5
-0.41092247,-22.229773,2
41.733612,44.485283,4
-0.3613328,-54.072254,2
11.634673,17.847948,6
-23.071697,4.017914,11
-66.31458,12.239258,5
71.889565,-24.72702,1
63.304615,16.293995,7
-14.352593,-27.137024,2
5.2788057,9.23059,6
12.478718,26.391747,6
38.13913,-39.278023,8
10.270485,-67.20909,2
-41.11759,-27.071459,9
-45.85268,-30.106531,9
-12.969243,60.755955,0
-48.648285,-27.699102,9
-2.3137045,45.06985,0
9.053798,24.695665,6
1.7514328,-20.286968,2
-1.0613555,90.75868,3
-59.137833,65.95846,3
57.321266,13.551096,7
23.877972,49.86561,4
49.194504,12.203846,7
23.347849,45.371574,4
